Pole,154167261,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165231906,N/A,INSERT
Audit History,165231970,N/A,INSERT
Cable Segment Delta,527632275,N/A,INSERT
Cable Segment Delta,527632307,N/A,INSERT
Cable Segment Delta,527632339,N/A,INSERT
Edist Device Feeder,527633036,N/A,INSERT
Audit History,165223138,N/A,INSERT
Audit History,165218804,N/A,INSERT
Audit History,165220230,N/A,INSERT
Primary Wire,221327177,221327175,UPDATE,status,Existing,Deleted
Audit History,165219347,N/A,INSERT
Pole,229529287,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229526816,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Audit History,165222833,N/A,INSERT
Audit History,165222865,N/A,INSERT
Audit History,165222897,N/A,INSERT
Audit History,165224419,N/A,INSERT
OH Primary,216840502,N/A,UPDATE,calculated_length,33.54,90.46
OH Primary,216840502,N/A,UPDATE,installed_length,33.00,89.00
OH Primary,216840502,N/A,GEOM UPDATE,route,chain (1),chain (2) - Length Changed 58' 11.76"
OH Primary,216841295,N/A,UPDATE,installed_length,72.00,74.00
Audit History,165225553,N/A,INSERT
Audit History,165225617,N/A,INSERT
Audit History,165225681,N/A,INSERT
Audit History,165216708,N/A,INSERT
Audit History,165216548,N/A,INSERT
Audit History,165216580,N/A,INSERT
Audit History,165216644,N/A,INSERT
Pole,229526777,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Cable Segment Delta,527632918,N/A,INSERT
Cable Segment Delta,527632950,N/A,INSERT
Audit History,165225646,N/A,INSERT
Audit History,165219497,N/A,INSERT
Audit History,165217278,N/A,INSERT
OH Primary,216840657,N/A,UPDATE,installed_length,52.00,51.00
Audit History,165236803,N/A,INSERT
Primary Wire,216841351,216841348,UPDATE,insulation,WP,BARE
Primary Wire,216841351,216841348,UPDATE,phase,C,A
Audit History,165217238,N/A,INSERT
Audit History,165217270,N/A,INSERT
Primary Wire,216931562,216931561,UPDATE,insulation,WP,BARE
Pole,229528637,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Cable Segment Delta,527632513,N/A,INSERT
Cable Segment Delta,527632545,N/A,INSERT
Cable Segment Delta,527632577,N/A,INSERT
Audit History,165218763,N/A,INSERT
Audit History,165219428,N/A,INSERT
Audit History,165219460,N/A,INSERT
Pole,229667079,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Audit History,165219397,N/A,INSERT
Audit History,165219365,N/A,INSERT
Audit History,165231987,N/A,INSERT
Primary Wire,400758250,400758238,UPDATE,status,Existing,Deleted
OH Primary,437633620,N/A,UPDATE,installed_length,205.0,209.0
Audit History,165219258,N/A,INSERT
Audit History,165220051,N/A,INSERT
Audit History,165219987,N/A,INSERT
Audit History,165220083,N/A,INSERT
Audit History,165220059,N/A,INSERT
Audit History,165231937,N/A,INSERT
Cable Segment Delta,527632338,N/A,INSERT
Cable Segment Delta,527632370,N/A,INSERT
Cable Segment Delta,527632210,N/A,INSERT
Cable Segment Delta,527632242,N/A,INSERT
Primary Wire,221327176,221327175,UPDATE,status,Existing,Deleted
Audit History,165218207,N/A,INSERT
Pole,229529250,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Primary Wire,216966514,216966513,UPDATE,insulation,BARE,WP
Audit History,165223497,N/A,INSERT
OH Primary,221327157,N/A,UPDATE,installed_length,97.00,89.00
Pole Attachment,457807673,229648519,UPDATE,status,Existing,Deleted
UG Primary,388317227,N/A,UPDATE,status,Existing,Deleted
Cable Segment Delta,527632282,N/A,INSERT
Cable Segment Delta,527632314,N/A,INSERT
Audit History,165219261,N/A,INSERT
Audit History,165219165,N/A,INSERT
Audit History,165219862,N/A,INSERT
Audit History,165219894,N/A,INSERT
OH Primary,216821917,N/A,UPDATE,installed_length,102.0,98.00
OH Primary,216931629,N/A,UPDATE,installed_length,150.0,151.0
OH Primary,400961733,N/A,UPDATE,installed_length,73.00,68.00
OH Primary,216966433,N/A,UPDATE,installed_length,94.00,89.00
OH Primary,216966497,N/A,UPDATE,installed_length,145.0,142.0
OH Primary,216966593,N/A,UPDATE,installed_length,65.00,50.00
Pole,229526744,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229527473,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Pole,229528074,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Primary Wire,216966189,216966186,UPDATE,insulation,WP,BARE
Audit History,165216590,N/A,INSERT
Audit History,165216654,N/A,INSERT
Audit History,165225709,N/A,INSERT
UG Transformer Bank Unit,527632910,527632863,INSERT
Cable Segment Delta,527632213,N/A,INSERT
Cable Segment Delta,527632245,N/A,INSERT
Cable Segment Delta,527633070,N/A,INSERT
Primary Wire,216839924,216839921,UPDATE,insulation,BARE,WP
Audit History,165218912,N/A,INSERT
Audit History,165218215,N/A,INSERT
Pole,229666410,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Audit History,165217806,N/A,INSERT
Primary Wire,476799958,216840627,UPDATE,insulation,BARE,WP
OH Primary,216966911,N/A,UPDATE,phase_designation,C,A
OH Primary,216966911,N/A,UPDATE,phase_orientation,C,A
Pole,229526786,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Cable Segment Delta,527632847,N/A,INSERT
Cable Segment Delta,527632879,N/A,INSERT
OH Primary,453833623,N/A,UPDATE,installed_length,130.0,128.0
Primary Wire,216841816,216841813,UPDATE,insulation,WP,BARE
Audit History,165222867,N/A,INSERT
Audit History,165218157,N/A,INSERT
OH Transformer Bank,527632151,N/A,INSERT
Audit History,165219161,N/A,INSERT
Audit History,165219954,N/A,INSERT
Audit History,165219321,N/A,INSERT
Audit History,165220018,N/A,INSERT
Cable Segment Delta,527632911,N/A,INSERT
Cable Segment Delta,527633071,N/A,INSERT
Cable Segment Delta,527633103,N/A,INSERT
OH Fuse,233885315,N/A,UPDATE,type,Unknown,Cutout
Audit History,165231872,N/A,INSERT
Audit History,165231968,N/A,INSERT
Cable Segment Delta,527632209,N/A,INSERT
Cable Segment Delta,527632241,N/A,INSERT
Cable Segment Delta,527632273,N/A,INSERT
Pole,229492411,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Audit History,165217257,N/A,INSERT
Audit History,165217794,N/A,INSERT
Audit History,165217890,N/A,INSERT
Audit History,165220518,N/A,INSERT
Audit History,165218932,N/A,INSERT
OH Transformer Bank Unit,236264453,236264442,UPDATE,phase,C,A
Audit History,165218809,N/A,INSERT
OH Primary,216841438,N/A,UPDATE,installed_length,81.00,80.00
Audit History,165225648,N/A,INSERT
Audit History,165216610,N/A,INSERT
Audit History,165216642,N/A,INSERT
Audit History,165216706,N/A,INSERT
Audit History,165216674,N/A,INSERT
Pole,229527440,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229527536,N/A,UPDATE,framing_type,Unknown,Vertical Triangular Neutral High
Pole,229526711,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Audit History,165225580,N/A,INSERT
Audit History,165225612,N/A,INSERT
Audit History,165225644,N/A,INSERT
Audit History,165225676,N/A,INSERT
OH Primary,216839767,N/A,UPDATE,installed_length,110.0,107.0
Audit History,165216560,N/A,INSERT
Audit History,165216592,N/A,INSERT
Cable Segment Delta,527632708,N/A,INSERT
Cable Segment Delta,527632740,N/A,INSERT
Cable Segment Delta,527632772,N/A,INSERT
Cable Segment Delta,527632547,N/A,INSERT
Cable Segment Delta,527632579,N/A,INSERT
Cable Segment Delta,527632611,N/A,INSERT
Audit History,165217236,N/A,INSERT
Audit History,165217268,N/A,INSERT
Audit History,165216347,N/A,INSERT
Audit History,165216283,N/A,INSERT
Primary Wire,216967671,216967668,UPDATE,insulation,BARE,WP
Audit History,165223745,N/A,INSERT
Audit History,165222351,N/A,INSERT
Audit History,165222920,N/A,INSERT
Audit History,165216351,N/A,INSERT
Pole,229667142,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Audit History,165218794,N/A,INSERT
OH Primary,112389295,N/A,UPDATE,calculated_length,30.77,31.14
OH Primary,112389295,N/A,UPDATE,installed_length,49.00,51.00
OH Primary,112389295,N/A,UPDATE,phase_orientation,ABC,CBA
Primary Wire,216949340,216949339,UPDATE,phase,C,A
Primary Wire,216841815,216841813,UPDATE,insulation,WP,BARE
Primary Wire,476802118,216966782,UPDATE,phase,C,A
Audit History,165217274,N/A,INSERT
Audit History,165217242,N/A,INSERT
Audit History,165217811,N/A,INSERT
Audit History,165220618,N/A,INSERT
Audit History,165219256,N/A,INSERT
Audit History,165220081,N/A,INSERT
Audit History,165219857,N/A,INSERT
Pole Attachment,375335057,229648519,UPDATE,status,Existing,Deleted
Audit History,165216615,N/A,INSERT
Cable Segment Delta,527632336,N/A,INSERT
Audit History,165222633,N/A,INSERT
Audit History,165220126,N/A,INSERT
OH Fuse Unit,527633097,527633007,INSERT
Pole,229492282,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Cable Segment Delta,527632930,N/A,INSERT
Cable Segment Delta,527633058,N/A,INSERT
Primary Wire,400758252,400758238,UPDATE,status,Existing,Deleted
Pole,229526864,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Pole,229527721,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229527753,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Audit History,165221702,N/A,INSERT
Audit History,165223495,N/A,INSERT
Audit History,165223559,N/A,INSERT
Audit History,165223463,N/A,INSERT
Cable Segment Delta,527632217,N/A,INSERT
Pole,229630001,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527632249,N/A,INSERT
Cable Segment Delta,527632281,N/A,INSERT
Audit History,165222336,N/A,INSERT
OH Transformer Bank,236264660,N/A,UPDATE,phase_designation,C,A
OH Primary,216842028,N/A,UPDATE,installed_length,71.00,67.00
Cable Segment Delta,527632509,N/A,INSERT
Cable Segment Delta,527632541,N/A,INSERT
Audit History,165231939,N/A,INSERT
Audit History,165232003,N/A,INSERT
Audit History,165225707,N/A,INSERT
Cable Segment Delta,527656005,N/A,INSERT
OH Primary,400758095,N/A,UPDATE,installed_length,52.36,122.0
Cable Segment Delta,527632244,N/A,INSERT
Cable Segment Delta,527632276,N/A,INSERT
Cable Segment Delta,527632308,N/A,INSERT
Cable Segment Delta,527632909,N/A,INSERT
Audit History,165223600,N/A,INSERT
Primary Wire,216839922,216839921,UPDATE,insulation,BARE,WP
Audit History,165216692,N/A,INSERT
Audit History,165217325,N/A,INSERT
Audit History,165217043,N/A,INSERT
