Table Name,ID,Parent ID,Change Type,Attribute,Original Value,New Value
Cable Segment Delta,527634501,N/A,INSERT,,,
Cable Segment Delta,527634565,N/A,INSERT,,,
OH Primary,248973509,N/A,UPDATE,calculated_length,unset,97.19
OH Primary,248973509,N/A,UPDATE,installed_length,97.28,96
OH Primary,248973509,N/A,GEOM UPDATE,route,chain (1),"chain (2) - Length Changed 10' 11.39"""
Audit History,165224748,N/A,INSERT,,,
Audit History,165224780,N/A,INSERT,,,
UG Primary,216937582,N/A,UPDATE,type,3 Phase,1 Phase
UG Primary,216937582,N/A,UPDATE,phase_designation,ABC,B
UG Primary,216937582,N/A,UPDATE,nominal_voltage,13200 Volts,7620 Volts
Audit History,165224844,N/A,INSERT,,,
OH Transformer Bank Unit,527633795,527633536,INSERT,,,
Cable Segment Delta,527633667,N/A,INSERT,,,
Cable Segment Delta,527633731,N/A,INSERT,,,
Primary Wire,216956000,216955997,UPDATE,insulation,WP,BARE
Primary Wire,216956411,216956407,UPDATE,insulation,WP,BARE
Audit History,165216500,N/A,INSERT,,,
Audit History,165217990,N/A,INSERT,,,
Audit History,165218022,N/A,INSERT,,,
Primary Wire,216820920,216820919,UPDATE,insulation,WP,BARE
OH Primary,216964296,N/A,UPDATE,installed_length,113,112
Pole,229648263,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Pole,229649088,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Audit History,165236659,N/A,INSERT,,,
Audit History,165236691,N/A,INSERT,,,
Audit History,165217143,N/A,INSERT,,,
Cable Segment Delta,527633849,N/A,INSERT,,,
OH Transformer Bank Unit,476488376,236264824,UPDATE,phase,A,B
Recloser Bank,90544841,N/A,UPDATE,rated_voltage,Unknown,15KV
OH Primary,220047108,N/A,UPDATE,status,Existing,Deleted
OH Primary,220047108,N/A,UPDATE,calculated_length,84.87,unset
OH Primary,216937733,N/A,UPDATE,installed_length,123,121
Primary Wire,476801906,216956199,UPDATE,insulation,BARE,WP
Audit History,165217567,N/A,INSERT,,,
Audit History,165217631,N/A,INSERT,,,
Cable Segment Delta,527633628,N/A,INSERT,,,
Primary Structure Node,527634293,N/A,INSERT,,,
Cable Segment Delta,527633660,N/A,INSERT,,,
Primary Wire,216954903,216954902,UPDATE,insulation,WP,BARE
OH Primary,216955127,N/A,UPDATE,installed_length,56,45
OH Primary,216955696,N/A,UPDATE,installed_length,150,75
OH Primary,216955888,N/A,UPDATE,calculated_length,120.2,120.6
OH Primary,216955888,N/A,UPDATE,installed_length,119,115
OH Primary,216955888,N/A,GEOM UPDATE,route,chain (1),chain (2) - Length Changed  < 1cm
Audit History,165222791,N/A,INSERT,,,
Audit History,165221173,N/A,INSERT,,,
Audit History,165221205,N/A,INSERT,,,
Audit History,165221237,N/A,INSERT,,,
OH Fuse,233885933,N/A,UPDATE,type,Unknown,Cutout
Cable Segment Delta,527633620,N/A,INSERT,,,
Primary Wire,527633428,526278862,INSERT,,,
Primary Structure Node,527634285,N/A,INSERT,,,
Audit History,165224947,N/A,INSERT,,,
Primary Wire,216937525,216937521,UPDATE,insulation,WP,BARE
Pole,229662891,N/A,UPDATE,framing_type,Unknown,Spacer Neutral High
OH Primary,526278846,N/A,INSERT,,,
Audit History,165224875,N/A,INSERT,,,
Audit History,165224907,N/A,INSERT,,,
Audit History,165224939,N/A,INSERT,,,
OH Primary,216821039,N/A,UPDATE,installed_length,41,53
OH Primary,216947985,N/A,UPDATE,installed_length,104,99
Primary Wire,476801916,216956801,UPDATE,insulation,WP,BARE
Audit History,165216435,N/A,INSERT,,,
Audit History,165217068,N/A,INSERT,,,
Audit History,165217132,N/A,INSERT,,,
OH Primary,216820919,N/A,UPDATE,type,2 Phase,3 Phase
OH Primary,216820919,N/A,UPDATE,installed_length,80,90
OH Primary,216820919,N/A,UPDATE,nominal_voltage,7620 Volts,13200 Volts
OH Primary,216820919,N/A,UPDATE,phase_designation,C,ABC
OH Primary,216820919,N/A,UPDATE,phase_orientation,C,ABC
Cable Segment Delta,527634066,N/A,INSERT,,,
Cable Segment Delta,527634098,N/A,INSERT,,,
Cable Segment Delta,527634130,N/A,INSERT,,,
Audit History,165218726,N/A,INSERT,,,
Audit History,165217965,N/A,INSERT,,,
Audit History,165217204,N/A,INSERT,,,
Audit History,165216443,N/A,INSERT,,,
Pole,229647501,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229665965,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Primary Wire,216821084,216821083,UPDATE,status,Existing,Deleted
Primary Wire,216821052,216821051,UPDATE,insulation,WP,BARE
Cable Segment Delta,527634688,N/A,INSERT,,,
Primary Wire,476801905,216956199,UPDATE,insulation,BARE,WP
Audit History,165220706,N/A,INSERT,,,
Audit History,165220738,N/A,INSERT,,,
Cable Segment Delta,527633861,N/A,INSERT,,,
Cable Segment Delta,527633893,N/A,INSERT,,,
OH Transformer Bank,236318971,N/A,UPDATE,phase_designation,A,C
Pole,229648856,N/A,UPDATE,framing_type,Unknown,Vertical Triangular Neutral Low
Pole,229649489,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Pole,229649521,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Transformer Bank,237337188,N/A,UPDATE,phase_designation,A,C
OH Primary,216963334,N/A,UPDATE,installed_length,126,123
Audit History,165222093,N/A,INSERT,,,
Audit History,165221140,N/A,INSERT,,,
Audit History,165220411,N/A,INSERT,,,
Audit History,165220443,N/A,INSERT,,,
Audit History,165220842,N/A,INSERT,,,
Pole Attachment,375316106,391812019,UPDATE,status,Existing,Deleted
Audit History,165220682,N/A,INSERT,,,
Audit History,165220714,N/A,INSERT,,,
Primary Wire,527633427,526278884,INSERT,,,
Cable Segment Delta,527633459,N/A,INSERT,,,
Cable Segment Delta,527633587,N/A,INSERT,,,
Cable Segment Delta,527634188,N/A,INSERT,,,
UG Primary,216954325,N/A,UPDATE,phase_designation,A,B
OH Primary,216948703,N/A,UPDATE,installed_length,144,152
OH Primary,216948703,N/A,UPDATE,phase_orientation,ABC,CBA
Audit History,165221247,N/A,INSERT,,,
Audit History,165222104,N/A,INSERT,,,
UG Primary,220665898,N/A,UPDATE,type,3 Phase,1 Phase
UG Primary,220665898,N/A,UPDATE,phase_designation,ABC,B
UG Primary,220665898,N/A,UPDATE,nominal_voltage,13200 Volts,7620 Volts
Audit History,165224714,N/A,INSERT,,,
Audit History,165224778,N/A,INSERT,,,
Audit History,165224810,N/A,INSERT,,,
Cable Segment Delta,527633794,N/A,INSERT,,,
Cable Segment Delta,527633826,N/A,INSERT,,,
Cable Segment Delta,527633666,N/A,INSERT,,,
Cable Segment Delta,527633730,N/A,INSERT,,,
OH Primary,216948897,N/A,UPDATE,installed_length,184,185
Cable Segment Delta,527634750,N/A,INSERT,,,
Cable Segment Delta,527634782,N/A,INSERT,,,
Cable Segment Delta,527633923,N/A,INSERT,,,
Primary Wire,216956217,216956214,UPDATE,insulation,BARE,WP
Audit History,165217163,N/A,INSERT,,,
Pole,229674641,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral High
Pole,229648197,N/A,UPDATE,framing_type,Unknown,Vertical Triangular Neutral High
Audit History,165236689,N/A,INSERT,,,
Audit History,165215694,N/A,INSERT,,,
Audit History,165215726,N/A,INSERT,,,
OH Primary,216948506,N/A,UPDATE,installed_length,112,111
Pole,378582488,N/A,UPDATE,status,Existing,Deleted
Audit History,165218454,N/A,INSERT,,,
Audit History,165218326,N/A,INSERT,,,
Audit History,165220769,N/A,INSERT,,,
Primary Wire,476801917,216956815,UPDATE,insulation,WP,BARE
Audit History,165222240,N/A,INSERT,,,
Audit History,165222272,N/A,INSERT,,,
Pole Attachment,375334984,355407574,UPDATE,status,Existing,Deleted
Pole,229662837,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Cable Segment Delta,527634734,N/A,INSERT,,,
Electric XY,122912869,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 2' 1.91"""
Cable Segment Delta,527634196,N/A,INSERT,,,
OH Fuse,527634324,N/A,INSERT,,,
Audit History,165217183,N/A,INSERT,,,
OH Primary,216821301,N/A,UPDATE,installed_length,111,100
OH Primary,216931411,N/A,UPDATE,installed_length,10.94,44
OH Primary,216954689,N/A,UPDATE,phase_designation,A,B
OH Primary,216954689,N/A,UPDATE,phase_orientation,A,B
OH Primary,216957281,N/A,UPDATE,installed_length,117,113
Audit History,165220378,N/A,INSERT,,,
Audit History,165221171,N/A,INSERT,,,
Audit History,165221203,N/A,INSERT,,,
Audit History,165221235,N/A,INSERT,,,
Pole Attachment,375316201,391812033,UPDATE,status,Existing,Deleted
Pole Attachment,375316105,391812019,UPDATE,status,Existing,Deleted
Edist Device Feeder,527634347,N/A,INSERT,,,
Electric XY,527634251,N/A,INSERT,,,
Primary Wire,527633426,526278884,INSERT,,,
Cable Segment Delta,527633586,N/A,INSERT,,,
Primary Wire,216954356,216954355,UPDATE,phase,A,B
Pole,229662825,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
OH Primary,526278876,N/A,INSERT,,,
Cable Segment Delta,527634500,N/A,INSERT,,,
Audit History,165224905,N/A,INSERT,,,
OH Primary,216948135,N/A,UPDATE,installed_length,81,80
OH Primary,216955142,N/A,UPDATE,calculated_length,36.27,36.1
OH Primary,216955142,N/A,UPDATE,installed_length,36.9,35
OH Primary,216955142,N/A,GEOM UPDATE,route,chain (1),chain (2) - Length Changed  < 1cm
Cable Segment Delta,527634749,N/A,INSERT,,,
Primary Wire,216956216,216956214,UPDATE,insulation,BARE,WP
Primary Wire,216956280,216956279,UPDATE,insulation,Unknown,WP
Pole,355234272,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Pole,229665766,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Audit History,165217066,N/A,INSERT,,,
Cable Segment Delta,527634453,N/A,INSERT,,,
Cable Segment Delta,527634485,N/A,INSERT,,,
Cable Segment Delta,527634517,N/A,INSERT,,,
Audit History,165216410,N/A,INSERT,,,
Audit History,165216474,N/A,INSERT,,,
Audit History,165217932,N/A,INSERT,,,
Audit History,165236624,N/A,INSERT,,,
Cable Segment Delta,527633848,N/A,INSERT,,,
Cable Segment Delta,527634449,N/A,INSERT,,,
Cable Segment Delta,527634481,N/A,INSERT,,,
OH Primary,216954526,N/A,UPDATE,installed_length,31.25,30
OH Primary,216954526,N/A,UPDATE,phase_orientation,ABC,CBA
OH Primary,216956112,N/A,UPDATE,installed_length,118,137
OH Primary,216956144,N/A,UPDATE,calculated_length,63.45,61.99
OH Primary,216956144,N/A,UPDATE,installed_length,64,65
OH Primary,216956144,N/A,UPDATE,phase_orientation,ABC,CBA
OH Primary,216956144,N/A,GEOM UPDATE,route,chain (1),chain (2) - Length Changed  < 1cm
Audit History,165220736,N/A,INSERT,,,
Audit History,165220832,N/A,INSERT,,,
Pole,229665343,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole Attachment,375334983,355407574,UPDATE,status,Existing,Deleted
Audit History,165215787,N/A,INSERT,,,
OH Primary,216947998,N/A,UPDATE,installed_length,197,188
OH Primary,216948030,N/A,UPDATE,installed_length,208,207
Pole,229648125,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Pole,229491847,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165216063,N/A,INSERT,,,
Audit History,165216127,N/A,INSERT,,,
Audit History,165216159,N/A,INSERT,,,
Audit History,165216191,N/A,INSERT,,,
OH Primary,216945276,N/A,UPDATE,installed_length,122,114
OH Primary,216948490,N/A,UPDATE,installed_length,176,173
OH Primary,216963428,N/A,UPDATE,installed_length,102,103
Audit History,165222788,N/A,INSERT,,,
Audit History,165221138,N/A,INSERT,,,
Audit History,165220441,N/A,INSERT,,,
Audit History,165220409,N/A,INSERT,,,
Cable Segment Delta,527633925,N/A,INSERT,,,
Cable Segment Delta,527633957,N/A,INSERT,,,
Cable Segment Delta,527634393,N/A,INSERT,,,
Pole Attachment,375316200,391812033,UPDATE,status,Existing,Deleted
Audit History,165220777,N/A,INSERT,,,
OH Primary,216945289,N/A,UPDATE,installed_length,137,134
Primary Wire,527633425,526278884,INSERT,,,
Cable Segment Delta,527633585,N/A,INSERT,,,
Cable Segment Delta,527633617,N/A,INSERT,,,
Cable Segment Delta,527634186,N/A,INSERT,,,
Primary Wire,216955685,216955683,UPDATE,insulation,WP,BARE
OH Primary,216954355,N/A,UPDATE,installed_length,91.7,98
OH Primary,216954355,N/A,UPDATE,phase_designation,A,B
OH Primary,216954355,N/A,UPDATE,phase_orientation,A,B
Pole,229662760,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165224808,N/A,INSERT,,,
Audit History,165224872,N/A,INSERT,,,
Audit History,165224936,N/A,INSERT,,,
Cable Segment Delta,527633857,N/A,INSERT,,,
Cable Segment Delta,527633889,N/A,INSERT,,,
Pole,229650257,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Cable Segment Delta,527634716,N/A,INSERT,,,
Cable Segment Delta,527634748,N/A,INSERT,,,
Cable Segment Delta,527634780,N/A,INSERT,,,
Primary Wire,216956215,216956214,UPDATE,insulation,BARE,WP
Primary Wire,216957072,216957069,UPDATE,insulation,WP,BARE
OH Primary,216956279,N/A,UPDATE,installed_length,69,75
Audit History,165216496,N/A,INSERT,,,
OH Primary,216957335,N/A,UPDATE,installed_length,114,113
Audit History,165215692,N/A,INSERT,,,
Audit History,165215724,N/A,INSERT,,,
Audit History,165222669,N/A,INSERT,,,
OH Primary,216821051,N/A,UPDATE,installed_length,73,63
OH Primary,216821083,N/A,UPDATE,status,Existing,Deleted
OH Primary,216821083,N/A,UPDATE,calculated_length,97.9,unset
Primary Wire,476801806,216948397,UPDATE,phase,A,B
Audit History,165217595,N/A,INSERT,,,
Audit History,165218420,N/A,INSERT,,,
Cable Segment Delta,527633892,N/A,INSERT,,,
Cable Segment Delta,527633626,N/A,INSERT,,,
Cable Segment Delta,527634195,N/A,INSERT,,,
Audit History,165216094,N/A,INSERT,,,
Audit History,165216030,N/A,INSERT,,,
Primary Wire,216957312,216957310,UPDATE,insulation,WP,BARE
Audit History,165221169,N/A,INSERT,,,
Audit History,165221201,N/A,INSERT,,,
Audit History,165221233,N/A,INSERT,,,
Audit History,165222755,N/A,INSERT,,,
Cable Segment Delta,527634409,N/A,INSERT,,,
Primary Wire,527633424,526278892,INSERT,,,
Primary Structure Node,527634281,N/A,INSERT,,,
Cable Segment Delta,527633584,N/A,INSERT,,,
Audit History,165224817,N/A,INSERT,,,
Cable Segment Delta,527633616,N/A,INSERT,,,
Primary Wire,216954290,216954289,UPDATE,insulation,BARE,WP
Primary Wire,216954290,216954289,UPDATE,phase,A,B
Cable Segment Delta,527634185,N/A,INSERT,,,
Pole,391812005,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Primary Wire,216955115,216955112,UPDATE,insulation,Unknown,WP
Primary Wire,216955684,216955683,UPDATE,insulation,WP,BARE
Primary Wire,216955716,216955712,UPDATE,insulation,WP,BARE
Audit History,165224711,N/A,INSERT,,,
Audit History,165224903,N/A,INSERT,,,
Cable Segment Delta,527634576,N/A,INSERT,,,
Cable Segment Delta,527634608,N/A,INSERT,,,
Cable Segment Delta,527634715,N/A,INSERT,,,
Cable Segment Delta,527634747,N/A,INSERT,,,
OH Primary,216956214,N/A,UPDATE,installed_length,98,95
Audit History,165216431,N/A,INSERT,,,
Cable Segment Delta,527633969,N/A,INSERT,,,
Cable Segment Delta,527634001,N/A,INSERT,,,
Cable Segment Delta,527634033,N/A,INSERT,,,
Audit History,165215863,N/A,INSERT,,,
Audit History,165217995,N/A,INSERT,,,
Audit History,165216441,N/A,INSERT,,,
Audit History,165218596,N/A,INSERT,,,
Audit History,165218660,N/A,INSERT,,,
Pole,229647529,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Pole,229647593,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Audit History,165236622,N/A,INSERT,,,
Audit History,165236654,N/A,INSERT,,,
Audit History,165236686,N/A,INSERT,,,
Primary Wire,216947742,216947740,UPDATE,insulation,WP,BARE
Audit History,165216478,N/A,INSERT,,,
Audit History,165216446,N/A,INSERT,,,
Audit History,165216510,N/A,INSERT,,,
Pole,229674648,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Primary Wire,476801901,216955869,UPDATE,insulation,BARE,WP
Audit History,165217690,N/A,INSERT,,,
Pole,229663289,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229648059,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229650278,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Audit History,165217064,N/A,INSERT,,,
Audit History,165216061,N/A,INSERT,,,
Audit History,165216125,N/A,INSERT,,,
Audit History,165216157,N/A,INSERT,,,
Audit History,165221251,N/A,INSERT,,,
Primary Wire,220047096,220047094,UPDATE,insulation,WP,BARE
Audit History,165222089,N/A,INSERT,,,
Pole,231228997,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Audit History,165220407,N/A,INSERT,,,
Audit History,165220439,N/A,INSERT,,,
OH Fuse,233885704,N/A,UPDATE,facility_tag_x,unset,797
OH Fuse,233885704,N/A,UPDATE,facility_tag_y,unset,412
OH Fuse,233885704,N/A,UPDATE,map_unit_x,unset,2150
OH Fuse,233885704,N/A,UPDATE,map_unit_y,unset,135
Audit History,165220808,N/A,INSERT,,,
Pole Attachment,375316102,391811991,UPDATE,status,Existing,Deleted
Audit History,165220840,N/A,INSERT,,,
Cable Segment Delta,527634184,N/A,INSERT,,,
Cable Segment Delta,527634408,N/A,INSERT,,,
Primary Wire,527633423,526278846,INSERT,,,
Cable Segment Delta,527633583,N/A,INSERT,,,
Primary Wire,216955114,216955112,UPDATE,insulation,Unknown,WP
Primary Wire,216948599,216948595,UPDATE,insulation,BARE,WP
Audit History,165224806,N/A,INSERT,,,
Audit History,165224870,N/A,INSERT,,,
Audit History,165224934,N/A,INSERT,,,
Cable Segment Delta,527633824,N/A,INSERT,,,
Cable Segment Delta,527633856,N/A,INSERT,,,
Cable Segment Delta,527634714,N/A,INSERT,,,
Cable Segment Delta,527634746,N/A,INSERT,,,
Cable Segment Delta,527634778,N/A,INSERT,,,
Cable Segment Delta,527633922,N/A,INSERT,,,
Cable Segment Delta,527633954,N/A,INSERT,,,
Pole,229662527,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Pole,229663320,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165216462,N/A,INSERT,,,
Audit History,165224703,N/A,INSERT,,,
Primary Wire,216947741,216947740,UPDATE,insulation,WP,BARE
Cable Segment Delta,527633751,N/A,INSERT,,,
Cable Segment Delta,527633783,N/A,INSERT,,,
OH Transformer Bank,347704368,N/A,UPDATE,output_voltage,'120/208','120/240'
OH Primary,216948165,N/A,UPDATE,installed_length,94,93
Audit History,165218450,N/A,INSERT,,,
Primary Wire,476801900,216955869,UPDATE,insulation,BARE,WP
Audit History,165217561,N/A,INSERT,,,
Pole,122912865,N/A,UPDATE,framing_type,Unknown,Vertical Triangular Neutral High
Pole,122912865,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 2' 1.91"""
OH Transformer Bank,236284136,N/A,UPDATE,phase_designation,B,A
Audit History,165216028,N/A,INSERT,,,
Audit History,165216092,N/A,INSERT,,,
Audit History,165216188,N/A,INSERT,,,
Audit History,165221136,N/A,INSERT,,,
Audit History,165221961,N/A,INSERT,,,
Audit History,165222690,N/A,INSERT,,,
OH Primary,216965045,N/A,UPDATE,installed_length,82,85
Audit History,165222753,N/A,INSERT,,,
Audit History,165221263,N/A,INSERT,,,
Audit History,165220374,N/A,INSERT,,,
Audit History,165217192,N/A,INSERT,,,
Audit History,165217958,N/A,INSERT,,,
Pole Attachment,375316101,391811991,UPDATE,status,Existing,Deleted
Cable Segment Delta,527634183,N/A,INSERT,,,
Cable Segment Delta,527634407,N/A,INSERT,,,
Primary Wire,527633422,526278838,INSERT,,,
Cable Segment Delta,527633550,N/A,INSERT,,,
Cable Segment Delta,527633615,N/A,INSERT,,,
Primary Wire,216955113,216955112,UPDATE,insulation,Unknown,WP
OH Primary,216954289,N/A,UPDATE,installed_length,98,96
OH Primary,216954289,N/A,UPDATE,phase_designation,A,B
OH Primary,216954289,N/A,UPDATE,phase_orientation,A,B
Audit History,165224741,N/A,INSERT,,,
Audit History,165224773,N/A,INSERT,,,
OH Primary,216947971,N/A,UPDATE,installed_length,114,109
Cable Segment Delta,527634713,N/A,INSERT,,,
Cable Segment Delta,527634745,N/A,INSERT,,,
OH Primary,216821548,N/A,UPDATE,installed_length,130,132
OH Primary,216957037,N/A,UPDATE,installed_length,127,124
OH Primary,216957037,N/A,UPDATE,phase_orientation,ABC,CBA
OH Primary,216957069,N/A,UPDATE,installed_length,51,137
Pole,229663479,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Audit History,165217062,N/A,INSERT,,,
Audit History,165217094,N/A,INSERT,,,
Cable Segment Delta,527633915,N/A,INSERT,,,
Primary Wire,216948479,216948478,UPDATE,phase,A,B
Cable Segment Delta,527634516,N/A,INSERT,,,
Cable Segment Delta,527634580,N/A,INSERT,,,
Audit History,165218563,N/A,INSERT,,,
Audit History,165216376,N/A,INSERT,,,
Audit History,165216408,N/A,INSERT,,,
Audit History,165236620,N/A,INSERT,,,
OH Primary,216947740,N/A,UPDATE,installed_length,122,119
OH Primary,216947740,N/A,UPDATE,phase_orientation,CBA,ABC
Audit History,164806035,N/A,INSERT,,,
OH Primary,423648601,N/A,UPDATE,installed_length,23.43,89
Audit History,165217592,N/A,INSERT,,,
Pole,229648171,N/A,UPDATE,framing_type,Unknown,Vertical Triangular Neutral High
Cable Segment Delta,527633763,N/A,INSERT,,,
Cable Segment Delta,527633827,N/A,INSERT,,,
Primary Wire,216955580,216955577,UPDATE,insulation,WP,BARE
OH Transformer Bank,236283818,N/A,UPDATE,output_voltage,'120/208','120/240'
Audit History,165216494,N/A,INSERT,,,
Audit History,165216398,N/A,INSERT,,,
Audit History,165217127,N/A,INSERT,,,
Audit History,165217952,N/A,INSERT,,,
Audit History,165216123,N/A,INSERT,,,
Audit History,165216155,N/A,INSERT,,,
Audit History,165216059,N/A,INSERT,,,
OH Primary,220047094,N/A,UPDATE,installed_length,133,148
Audit History,165222816,N/A,INSERT,,,
Audit History,165221134,N/A,INSERT,,,
Audit History,165222087,N/A,INSERT,,,
Audit History,165222688,N/A,INSERT,,,
Pole,229640218,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole Attachment,457807689,229491829,UPDATE,status,Existing,Deleted
OH Primary,57460208,N/A,UPDATE,type,1 Phase,3 Phase
OH Primary,57460208,N/A,UPDATE,installed_length,53,62
OH Primary,57460208,N/A,UPDATE,nominal_voltage,7620 Volts,13200 Volts
OH Primary,57460208,N/A,UPDATE,phase_designation,C,ABC
OH Primary,57460208,N/A,UPDATE,phase_orientation,C,ABC
Pole Attachment,375316100,391811959,UPDATE,status,Existing,Deleted
OH Switch Unit,234501861,234501854,UPDATE,status,Existing,Deleted
Cable Segment Delta,527634182,N/A,INSERT,,,
Cable Segment Delta,527634214,N/A,INSERT,,,
Primary Wire,527633421,221589223,INSERT,,,
Primary Wire,216954888,216954885,UPDATE,phase,B,A
Audit History,165221149,N/A,INSERT,,,
Audit History,165221181,N/A,INSERT,,,
Audit History,165224836,N/A,INSERT,,,
Audit History,165224868,N/A,INSERT,,,
Audit History,165224708,N/A,INSERT,,,
Audit History,165220704,N/A,INSERT,,,
OH Primary,216955683,N/A,UPDATE,installed_length,133,139
Audit History,165218322,N/A,INSERT,,,
Audit History,165218354,N/A,INSERT,,,
Audit History,165218418,N/A,INSERT,,,
Cable Segment Delta,527633951,N/A,INSERT,,,
Cable Segment Delta,527634737,N/A,INSERT,,,
Audit History,165218746,N/A,INSERT,,,
Audit History,165218650,N/A,INSERT,,,
Audit History,165218682,N/A,INSERT,,,
Audit History,165218618,N/A,INSERT,,,
UG Transformer,107474790,N/A,UPDATE,output_voltage,'120/240','120/208'
OH Primary,216964084,N/A,UPDATE,calculated_length,unset,78.88
OH Primary,216964084,N/A,UPDATE,installed_length,77,76
OH Primary,216954478,N/A,UPDATE,installed_length,144,142
Audit History,165215720,N/A,INSERT,,,
Audit History,165221273,N/A,INSERT,,,
OH Primary,216957186,N/A,UPDATE,installed_length,116,119
Audit History,165216798,N/A,INSERT,,,
Audit History,165216862,N/A,INSERT,,,
Audit History,165222818,N/A,INSERT,,,
OH Fuse,411175327,N/A,UPDATE,status,Existing,Deleted
Cable Segment Delta,527634385,N/A,INSERT,,,
Pole,229629758,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229648881,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229649418,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Audit History,165216090,N/A,INSERT,,,
Audit History,165216186,N/A,INSERT,,,
Audit History,165216026,N/A,INSERT,,,
Audit History,165221167,N/A,INSERT,,,
Audit History,165221199,N/A,INSERT,,,
Audit History,165221231,N/A,INSERT,,,
Audit History,165220372,N/A,INSERT,,,
Audit History,165221197,N/A,INSERT,,,
Audit History,165221229,N/A,INSERT,,,
Audit History,165221261,N/A,INSERT,,,
Pole,229650452,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527633924,N/A,INSERT,,,
Cable Segment Delta,527633956,N/A,INSERT,,,
Pole Attachment,375316099,391811959,UPDATE,status,Existing,Deleted
Edist Device Feeder,527633580,N/A,INSERT,,,
Cable Segment Delta,527634181,N/A,INSERT,,,
Cable Segment Delta,527634405,N/A,INSERT,,,
Primary Structure Node,527634277,N/A,INSERT,,,
Primary Wire,216954919,216954916,UPDATE,insulation,WP,BARE
Primary Wire,216955872,216955869,UPDATE,insulation,BARE,WP
Pole,229662915,N/A,UPDATE,framing_type,Unknown,Spacer Neutral High
OH Primary,526278838,N/A,INSERT,,,
OH Primary,526278902,N/A,INSERT,,,
Audit History,165217159,N/A,INSERT,,,
OH Primary,216820786,N/A,UPDATE,installed_length,149,151
OH Primary,216963320,N/A,UPDATE,installed_length,115,114
Audit History,165224739,N/A,INSERT,,,
Audit History,165224771,N/A,INSERT,,,
Audit History,165224803,N/A,INSERT,,,
Cable Segment Delta,527634784,N/A,INSERT,,,
OH Fuse,233885598,N/A,UPDATE,status,Existing,Deleted
UG Transformer,102370461,N/A,UPDATE,facility_tag_x,786,768
UG Transformer,102370461,N/A,UPDATE,xcel_energy_device_id,3 - 2150 - 786 - 132 - 670,3 - 2150 - 768 - 132 - 670
UG Transformer,102370461,N/A,UPDATE,xcel_energy_field_stencil,786 - 670,768 - 670
Cable Segment Delta,527634046,N/A,INSERT,,,
Cable Segment Delta,527634078,N/A,INSERT,,,
Cable Segment Delta,527634110,N/A,INSERT,,,
Cable Segment Delta,527634142,N/A,INSERT,,,
Capacitor Rack,233781722,N/A,UPDATE,capacitor_protection_type,Unknown,Externally Fused
Capacitor Rack,233781722,N/A,UPDATE,connection,Unknown,Wye
OH Primary,68730121,N/A,UPDATE,installed_length,76.05,96
OH Primary,216955577,N/A,UPDATE,installed_length,106,105
Audit History,165217060,N/A,INSERT,,,
Audit History,165217124,N/A,INSERT,,,
Audit History,165217188,N/A,INSERT,,,
Pole,229662492,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Cable Segment Delta,527633936,N/A,INSERT,,,
Cable Segment Delta,527633968,N/A,INSERT,,,
Cable Segment Delta,527634000,N/A,INSERT,,,
Cable Segment Delta,527634032,N/A,INSERT,,,
Audit History,165217072,N/A,INSERT,,,
